PC1,PC2,PC3,T1,T2,T3,track_id,artist_name,title,genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
0.49105983477869,0.0511386035239815,1.55169379548304,,,,TRGXHAI128F421C397,Luis Miguel,Se amaban (Album),pop,-8165,155737,4,8,0,253.20444,42.8865275168,-32.7587516779,-13.351366443,-16.9057812081,0.995186577181,-10.7994174497,-1.76354228188,-3.46189932886,16.4147583893,4.98236644295,-3.93512214765,2.79696778523,52.4627036909,3176.63886173,2214.16998722,1692.76247974,999.48610449,899.569557722,651.345749217,578.705447258,688.171624624,376.08564394,297.939700805,311.218060455
-0.76114244730235,-0.400619170505763,0.405304080288627,,,,TRFQTTV128F421C387,Luis Miguel,Amor a mares (Album),pop,-7039,70032,4,3,0,281.75628,46.1481166348,-9.93159464627,-9.63314244742,-7.73843021033,-4.81520363289,-8.98611854685,-3.15356883365,-10.7135057361,6.88922753346,1.29568929254,0.00949904397706,-0.664917782027,26.7800750227,1502.58124185,2268.59999385,996.645427803,728.248329028,803.633377099,476.957862685,621.460657707,464.185746323,327.40556034,235.252117598,295.563430945
-0.00633008004445101,0.541741982678613,0.151583551111794,,,,TRZMGIO128F92CC747,Luis Miguel,Amor de hecho (Album),pop,-6667,157917,4,5,1,263.44444,46.2583618202,-6.69566037736,-18.5964938957,-19.3148712542,2.15922641509,-15.4495760266,-12.1335582686,-4.53535516093,24.7634794673,8.26733962264,-4.91924306326,-8.11246170921,30.4548832564,2089.77625702,2192.86368007,1222.40803028,1031.8582487,880.617815576,582.130858673,493.987913352,886.259655781,309.603723454,290.078158109,362.850067287
-0.586122404954417,-0.645088981553935,1.13817248434145,,,,TRUJDFU128F421C37E,Luis Miguel,De nuevo el paraiso (Album),pop,-5065,191835,7,5,0,266762,48.3895066804,24.3047584789,3.05704933196,-5.48645734841,-4.17865775951,-10.6489157246,-10.0402106886,0.578550873587,6.96052517986,3.67402672148,-1.18337101747,1.00543165468,32.5380050886,2051.47520188,1979.39680384,1251.21012874,750.378894324,937.465643292,681.329275607,380.909864852,522.381543629,260.765253115,286.012231304,268.666303717
-0.815410858123518,0.201754596584199,-0.6959252730561,,,,TRODJGG128F421C375,Luis Miguel,Te desean (Album),pop,-6952,140439,4,1,1,266.55302,46.3421806818,-7.18673863636,-4.4187875,-13.5329011364,-11.3856954545,-12.5120534091,-10.5822079545,-5.25922272727,9.42595227273,2.85083068182,-1.18091477273,2.88256818182,29.0319062662,1696.84941373,1702.13211333,1012.56589936,866.076953462,732.230228498,393.366092219,571.457986239,568.396028741,314.839726202,225.178001785,437.422902782
-1.1763863966433,-0.0486904316170826,-0.77996394125803,,,,TRPMGQB128F4288A56,Luis Miguel,El Rey,pop,-8342,98195,4,2,1,141.60934,46.6836146993,39.221610245,40.5485055679,2.43097995546,1.86478396437,-3.10433853007,-1.40303340757,-2.74034521158,3.16027171492,-3.02265478842,-1.20471714922,-1.39258351893,16.419038072,2143.01057274,1570.88041764,1072.3927884,686.56607829,738.163397222,604.624906438,379.179107175,355.069628603,321.877406992,209.457590911,374.27578341
-2.0840805250156,-1.10427324123824,0.0294018060796837,,,,TRKXYOB128F4288A53,Luis Miguel,La Media Vuelta,pop,-6.47,98006,4,7,1,164.38812,48.7103499142,25.5191320755,32.1280308748,1.96601715266,5.77184219554,-6.92053001715,-19.5914631218,-8.54842367067,5.24625900515,-0.838969125214,2.59407890223,8.75190222985,6.48265785355,1819.88442772,1396.69029685,805.219943904,598.388867999,466.57310417,323.107023933,483.289103582,355.518542285,294.026263152,156.706808676,219.273053694
0.272653121714198,1.18202633966555,0.689945543024959,,,,TRYAFIT128F4288A55,Luis Miguel,Amaneci Entre Tus Brazos,pop,-11056,101224,3,10,1,150.59546,42.6309953811,5.29830946882,60.1031362587,0.172919168591,18.5220877598,-8.61743418014,-10.4139538106,-0.305147806005,11.907556582,3.49236720554,-0.0048129330254,10.474778291,22.4656038383,2559.57536692,2556.56375691,1323.071218,1521.32478391,557.389217738,868.392684354,542.69715275,577.283057305,339.331926874,228.119959704,453.308445373
-1.42625993576248,-0.38372268588324,1.67354476149415,,,,TRMTIJD128F423D01D,Luis Miguel,Misterios Del Amor,pop,-4572,137766,4,9,0,237.97506,49.654294964,-0.665086330935,26.4772607914,-11.8092895683,1.76821043165,-16.5315341727,-4.31092266187,1.7546852518,11.6147589928,1.75011151079,-2.2034676259,3.25982553957,35.5024567871,2834.90164299,1037.02002121,953.209028191,758.90562585,601.793280019,371.169178388,433.624947147,586.716055435,276.284782437,135.995443407,228.092028572
-1.8293929236391,0.481760096455791,-0.109058402240369,,,,TRQVLPL128F423D007,Luis Miguel,America_ America,pop,-8386,96.92,4,9,1,273.37098,44.5420426065,28.5896578947,20.2929761905,-3.29931453634,-0.453472431078,-16.3208070175,-4.5060914787,-4.071160401,10.5394097744,4.04896867168,-0.0769310776942,4.56455889724,34.237573339,1878.47304877,1281.65976174,666.968892837,686.804195064,449.834140223,544.239368218,240.484775418,425.081422014,229.376383281,158.656926179,282.827669262
-0.795501380653243,0.999463681468821,0.239552807653122,,,,TRNWOAR128F423CFFE,Luis Miguel,Fria Como El Viento,pop,-13686,131994,4,0,0,235.10159,39.2393,3.82693947368,12.6722960526,-8.23832236842,17.4698815789,-17.5960105263,-5.29687894737,-3.0534,12.1062565789,0.691839473684,0.612384210526,6.16981842105,48.7359594626,2046.24820588,1726.63563105,797.861124924,915.92340911,524.171600639,619.05534012,460.352686182,593.216374154,258.739494158,198.408894387,363.995051254
0.137532932828516,0.490871757275993,-0.0942494516957797,,,,TRJMUVN128F423D014,Luis Miguel,O Tu  O Ninguna,pop,-9121,145941,4,5,1,196.33587,43.6418931034,-4.29918965517,21.9450206897,-11.6226086207,3.42981551724,-13.0076724138,-10.9305655172,0.627456896552,8.15803103448,1.07207586207,-2.38226034483,-1.86630862069,31.6353172886,2419.05555591,4191.85354881,1735.52186079,852.486568561,599.545609313,718.116298156,475.170315769,500.534932661,302.476745243,275.820300944,387.564482193
-1.62598387981755,-1.21155762682742,0.390671423272645,,,,TROOIOM128F423D00D,Luis Miguel,La Media Vuelta,pop,-9.53,182095,4,7,1,161.04444,44.9728291457,16.2917286432,19.1768475712,-2.30481909548,-5.17163484087,-2.88874204355,-8.34541038526,-4.71509045226,3.12069681742,-2.29195142379,-0.200072026801,1.26023115578,12.5086656559,1891.83534324,1613.39931308,1126.13561383,702.304888295,598.498609568,320.511453317,497.510334082,346.414111511,290.552702766,241.423188104,306.478177521
-1.60911341188066,-0.905736388987174,0.301923353151382,,,,TRXUSMP128F423D013,Luis Miguel,Amor_ Amor_ Amor,pop,-5.77,147742,4,7,1,222.30159,48.6055225564,30.2108859649,8.36578320802,3.16761403509,7.72558521303,-14.8289899749,3.10043984962,4.63938345865,8.26532330827,2.44824686717,1.50586340852,1.7554235589,19.0789046304,1288.28487917,1270.01057956,1279.36491523,638.380480511,708.943128855,571.787090437,413.789174718,367.862369575,257.71213476,210.687436973,301.857694861
-0.336375650012754,0.864546751455759,0.714437053851126,,,,TRYZDAI128F4234E05,Luis Miguel,Motivos,pop,-8525,101696,7,0,0,212.4273,45.8176350482,-15.6712186495,22.063181672,-17.1540450161,9.65130707395,-14.3466366559,-5.49530546624,2.54763987138,2.21854823151,-1.46415594855,-0.686274919614,15.8560096463,22.8762409231,2845.27670433,1880.46773575,1169.14020929,1080.51128897,503.169081569,1008.66057549,388.385136256,485.803635116,227.571675977,185.926129913,472.714621829
-0.951829825453378,0.491812718448028,0.120849907220915,,,,TRJFFFS128E078AADD,Luis Miguel,Solamente Una Vez,pop,-7.93,165855,4,5,1,179.98322,44.7454692833,-0.172233788396,6.09664163823,-11.9810085324,-0.251467576792,-18.6057320819,-2.95395221843,-3.00517918089,7.40261433447,2.38710750853,-1.96438225256,4.27188566553,52.8984379658,3246.91323943,1775.21365261,829.364524592,968.793214795,535.000344046,651.007614848,394.216645796,532.970191827,224.468742785,163.566568182,372.711121712
-1.41374205784644,0.29348344132419,1.20845603784849,,,,TROVLOJ128E078AADE,Luis Miguel,El Dia Que Me Quieras,pop,-6934,159746,3,5,0,239.80363,47.236342067,-1.34568122271,39.2159839884,-4.47786899563,12.578147016,-20.8343959243,-3.69680203785,-4.23869868996,17.6946957787,3.14702328967,-0.402034934498,3.39837263464,21.6074841086,2775.40868366,1497.41957919,815.990019299,967.537827313,349.357361733,544.154901911,372.331474752,503.936644753,249.364926969,153.285676441,334.732738705
-1.26636602958759,-0.630513851929702,-1.0721030792883,,,,TRBDRNO128F92E5818,Luis Miguel,La Ultima Noche,pop,-3991,97173,5,0,1,229.04118,50.391387931,63.1864174877,17.8065899015,1.9358546798,0.385722906404,-9.89806896552,-1.33082019704,6.70725985222,0.995068965517,4.37176108374,-1.8738091133,-2.62504187192,17.2096484049,2331.71072044,1220.30428186,1355.31961567,651.9772007,934.020767347,352.745122293,340.670680554,390.955430532,265.893528288,292.60821829,369.203076378
-1.05014287488485,-0.0756687849504239,-1.35242574553969,,,,TRZNXUR128F92E5809,Luis Miguel,Que Sabes Tu,pop,-6.35,102.35,4,1,1,288.88771,46.7656070529,-7.99347858942,-4.80979093199,-9.44476196474,-5.50311209068,-17.0315642317,0.13769395466,-3.10687027708,7.57733753149,4.08052392947,-2.12358060453,-0.227493702771,30.8457403922,2161.50950765,1701.32434567,1445.68989889,745.834529931,780.678453951,462.292824981,481.222975015,448.704682634,221.566701169,207.686431203,347.318568326
-0.995192619277948,-0.427652532962321,1.32377085026792,,,,TRCUKLL128F4288ABF,Luis Miguel,Todo Por Su Amor,pop,-4418,200217,4,5,0,239.25506,48.7405849673,35.456959695,7.78950980392,-2.22336601307,16.5174084967,-14.0693278867,-8.9827124183,-5.08645642702,9.01923202614,3.65712091503,1.22302723312,5.57750108932,46.914358502,1488.88561039,1696.19715909,1127.03919857,604.615494222,795.032160425,551.734965835,466.523810083,414.514990357,255.689973196,274.774194336,417.342979474
-1.39835375508266,0.280442138718881,1.43589805001099,,,,TRAENXC128F4288AC5,Luis Miguel,"Suena (""Some Day"" end title song ""The Hunchback of Notre Dame"")",pop,-5.95,156836,3,6,0,256.13016,47.740251809,12.1647308249,11.5732966715,-14.7086729378,10.2717785818,-19.3008683068,-14.8627134588,-5.08455137482,5.84167004342,1.66261505065,-0.102248914616,7.89336903039,42.222231569,2515.49684065,1403.15669606,834.563077158,955.958196395,499.810815148,574.956936749,289.539326192,480.117501017,210.687680306,159.341317432,414.220801249
-0.558584703748345,0.445375993911835,0.313037280069639,,,,TREQCTH128F4288ABE,Luis Miguel,Nada Es Igual,pop,-6216,128415,4,8,1,265.1424,46.5985250321,7.27751604621,-11.4176546855,-16.9908934531,8.75811424904,-20.8037727856,-7.67015019255,-3.85660462131,8.39809499358,2.56947368421,-1.79820154044,-0.171992297818,40.249766139,3657.07155914,2006.88505753,1304.84762831,1273.10785067,624.31741292,453.979856225,355.84943943,524.097897788,259.659718308,243.999426009,348.333889137
-0.919607325239202,0.190701348955684,1.84790619522777,,,,TRVTVNW128F4288AC3,Luis Miguel,Como Es Posible Que A Mi Lado,pop,-5085,115172,4,10,0,256.1824,48.3471592845,68.4413534923,-17.235592845,-8.53420187394,32.6310400341,-22.187983816,-4.89157069847,-0.212557069847,-1.07174020443,3.53798551959,-0.610750425894,-4.77754258944,50.422727909,1195.19125984,2658.53556563,903.16218534,880.235361643,650.834224416,409.578205357,334.073836044,481.816306502,299.205596198,215.850154337,435.169358844
-1.07586246175276,-0.82221916257437,-1.07724477944394,,,,TRFSBNI128EF35FB14,Luis Miguel,Santa Claus Llego A La Ciudad (Santa Claus Is Coming To Town),pop,-3023,85223,4,1,1,115.90485,51.2000462287,33.9948807786,11.6942189781,-4.08546472019,10.7566058394,-5.30335523114,-8.74730413625,6.68972262774,0.585287104623,7.63762773723,-3.34754257908,2.84256934307,20.3660926037,1327.82645176,1710.56716918,1318.947296,393.528383275,730.038139231,519.611965083,544.029587164,422.874013509,337.234588725,309.916114039,302.304870819
-1.08718099851651,0.27092238083218,1.53543158275482,,,,TRDNSRR128EF35FB1A,Luis Miguel,Mi Humilde Oracion (My Grown Up Christmas List),pop,-6816,115671,4,8,0,196.62322,46.9711258278,-23.3036777042,31.6693951435,-10.9051125828,10.2678609272,-13.9819757174,-14.9236843267,0.0457417218543,5.49141059603,0.822710816777,1.45351655629,12.431781457,39.8033359643,2335.42700532,1064.9318784,1114.57040116,868.027589665,577.369238642,686.180873143,444.694365944,452.859815218,210.988365499,173.932901504,388.587016758
-0.609938856532072,-0.981070904170564,0.4020683939708,,,,TRYKELN128EF35FB1B,Luis Miguel,Va A Nevar (Let It Snow_ Let It Snow_ Let It Snow),pop,-3809,160265,4,8,1,112.1171,50.6722936508,32.4476587302,20.514962963,-1.16131746032,11.3309126984,-8.31146296296,-4.42069047619,11.3328121693,1.8388968254,7.93417989418,-2.55921164021,2.81758994709,20.5918945831,1260.73389602,2025.78815971,1930.88189047,494.949738344,853.999517741,694.754963478,553.231142735,496.205011802,300.189626819,319.033223791,273.391277136
-0.661769679250239,-1.18976104064308,-0.12476007997694,,,,TRKYEYW12903CE3B17,Luis Miguel,Tu imaginacion [Long Remix],pop,-5061,127963,4,7,1,476.96934,48.9179582011,57.6421661376,-1.40298148148,20.786521164,9.32384497354,-14.6790291005,12.6496243386,0.744806349206,6.60079470899,9.37919312169,3.43141851852,0.211058201058,28.2516643988,1876.98900192,2706.72805513,1925.64670334,634.403411466,1053.28535669,421.759582955,350.410026192,254.006616425,267.729758135,453.635223353,299.031680547
-0.536611791166316,0.310141020688725,-0.212627657987791,,,,TRMZOXF128F4288701,Luis Miguel,La Puerta,pop,-13503,164.34,5,8,1,199.26159,40.306546875,-55.9596171875,-1.4050140625,-8.1362625,9.4550859375,-15.7093828125,-4.6650859375,-5.598846875,6.6061171875,2.0662546875,0.478615625,0.2909234375,19.7686124228,2448.33093969,1252.62611998,1066.12211473,815.349356107,836.256693618,401.857617932,615.645686702,634.357282716,351.016462834,209.612151334,350.046887499
-0.639516157533847,-0.0780180733027503,-0.621966820308085,,,,TRLDTTZ128F4297960,Luis Miguel,Júrame,pop,-7439,162492,4,2,1,201.37751,45.0382094595,-3.83625506757,9.51183614865,-8.73076351351,5.53666047297,-11.7040135135,-8.93430236486,-3.19430743243,6.60670777027,2.35027702703,-4.07480743243,-7.21432094595,35.2531876453,2962.97676472,1518.69001345,1586.46927682,887.355559562,693.228445007,428.982557059,593.07173327,483.027811575,281.371331778,249.170004112,359.799185772
-1.04963447280976,-0.0907540249755795,-1.2015134995639,,,,TROMWYW128F92FAF6E,Luis Miguel,Noi Ragazzi Di Oggi,pop,-5492,125398,4,0,1,227.47383,46.747037037,33.157311828,37.0739127838,1.48577060932,4.73269772999,-4.9218172043,-0.658795698925,-3.28759020311,-1.50424970131,1.64057467145,-3.18197729988,0.201519713262,59.1192162412,2278.49322939,1685.50271,1030.68607054,724.733797654,666.821096833,547.833825689,474.424330149,361.979909198,361.672009375,175.883794314,254.126823107
-0.884155304282264,0.254521164339132,-0.051561678312112,,,,TROZPEB128F428871A,Luis Miguel,Todo Y Nada,pop,-7683,162268,4,7,1,219402,45.9428070988,-11.1997746914,14.7794320988,-1.56681481481,8.02025617284,-15.6440725309,-4.27826234568,-5.54677623457,9.50872067901,-0.0865108024691,0.98112345679,5.68175,26.3528561773,2298.39421995,1943.17373293,1261.07720485,788.308362993,724.460979907,463.143344329,357.100455612,678.050358386,259.902967333,221.6085353,310.347473539
-1.81448483586301,-0.611392223768914,-0.222479835230977,,,,TRMYOHL128F423D24B,Luis Miguel,Tú Sólo Tú,pop,-5659,115779,4,5,1,218.22649,48.9544372716,55.5096942753,33.1827904994,1.45608404385,6.05006942753,-10.0234153471,-10.792453106,4.59720950061,0.563980511571,1.23648964677,1.628409257,5.49302801462,10.3480715031,1282.91310388,1240.39415914,945.737466815,571.130398362,593.885565719,361.024825393,410.509016541,406.660270143,280.185673032,236.719587068,326.129459209
-2.42449953513903,0.106167649522028,0.72840236670592,,,,TRRJGFB128F423D249,Luis Miguel,Intro - La Banda,pop,-12724,189811,7,9,1,101.53751,38.6387532468,3.48121645022,-38.8059047619,-22.112025974,-51.6885930736,-26.4697922078,12.7187748918,-3.05964935065,7.87082683983,4.68025108225,3.7758008658,23.6972380952,46.2466989651,3772.56920539,767.332186831,584.118365913,720.286353107,330.171702823,277.079889837,229.518228782,322.084610152,125.864332275,63.9750938738,242.049116883
-1.8736487419434,-0.259448429635484,1.19572788091885,,,,TRVHNZZ128F423D24E,Luis Miguel,Segundo Romance Medley El Día Que Me Quieras_ Solamente Una Vez_ Somo Novios_ Todo y Nada_ Nosotros,pop,-8527,166312,4,5,0,653.63546,45.4437575458,26.6180128649,27.1542800594,-2.13587679367,-8.08638248392,-14.3821761504,-7.74391736764,0.0501598218704,6.57652003958,4.30979614052,0.420409698169,-1.29926422563,18.0284679947,1864.41395485,1659.87603529,840.812459166,807.590212712,503.567890592,384.9397376,311.028384654,448.337502546,197.704533732,183.374537165,257.487058357
-2.34821619284723,-0.297161483353919,-0.339397073568375,,,,TRDQCIJ128F423D24D,Luis Miguel,Suave,pop,-6343,209942,3,2,1,335.5424,48.5127124498,57.1790682731,28.4979044177,-4.26766345382,4.07853654618,-14.4223903614,-13.4768570281,4.82704658635,2.61812369478,3.07853333333,0.403964658635,2.53041445783,9.82445547555,1160.45676701,1469.50582177,770.258054962,686.506996213,417.437919613,447.095595363,314.456895269,339.390254656,211.062996297,153.072988418,304.687105157
-1.79176867645994,0.0433329226147315,0.0343096909005426,,,,TROBEGU128F423D24C,Luis Miguel,Romance Medley No Me Platiques Más_ No Sé Tú_ La Puerta_ La Barca_ Inolvidable,pop,-9068,106619,3,0,0,672.23465,44.8170196813,33.3800670103,10.1849072165,-3.13716541706,-0.0691733833177,-16.7016162137,-6.35831771321,2.6536321462,5.48115042174,4.80141518276,1.14310871603,2.31706044986,16.0584403492,1828.29414954,1564.29618887,901.427078569,773.674057281,494.047224479,507.333202567,333.620112863,365.15016161,195.78825388,204.349237775,291.800124835
-2.3369002686936,-0.323685343649551,0.260733348247066,,,,TROOCBH128F423D254,Luis Miguel,Cómo Es Posible Que A Mi Lado,pop,-5779,114963,4,0,0,238.28853,49.0991724788,57.7533119698,7.63769745523,-4.34511027333,11.6687464656,-21.336667295,-11.7524316682,3.21897549482,-4.44434118756,2.95427615457,3.1183072573,0.809330819981,8.37924759796,960.90312111,1761.83921234,746.897813977,596.688463441,465.153839849,359.51016263,203.253245558,336.458400822,236.067026635,135.957295989,328.221966027
-1.13175667488183,-1.60476953731693,-0.166812308032123,,,,TRGQZTB128F92F8767,Ke$ha,Dancing With Tears In My Eyes,pop,-3339,120047,4,7,1,209.24036,51.2833489362,39.0676085106,6.92212624113,-0.29625106383,5.42599432624,-18.2416141844,-3.57087659574,-7.42574184397,8.75259432624,0.215994326241,-0.847668085106,-1.75637730496,22.3944475463,1515.76655679,2064.95141145,2143.14586615,575.708776091,735.662593828,433.786258485,475.719072762,211.572117333,317.502577231,339.013605189,191.668515775
0.421022026059114,-1.9104782149288,1.2213074941571,,,,TRGJXNX128F92F8757,Ke$ha,TiK ToK,pop,-2.62,119951,4,7,0,199.70567,49.6407354497,27.5832791005,11.851984127,4.6972010582,-0.631105820106,-6.26726190476,-7.26847354497,-0.0192658730159,9.63906349206,10.0111719577,0.244152116402,7.92117592593,29.1074734168,1969.82310288,1248.18511553,1860.15720455,815.095584219,1555.71421396,869.571656731,558.495045724,356.274446657,400.919111203,554.841128002,260.618109156
-0.678539010569929,-1.44552206520516,-0.344950218626175,,,,TRBROFT128F92F8769,Ke$ha,Boots &  Boys,pop,-3234,126,4,9,1,176.3522,50.0834205607,29.0327142857,0.376284379172,0.0433524699599,-6.04880373832,-12.6808985314,-3.18177303071,0.600631508678,3.29030974633,5.95692656876,-2.36600801068,-0.259526034713,21.0198101128,2141.86585183,1255.43252524,1729.00595297,559.509901002,903.148861512,443.609928939,686.967054281,276.801696241,388.921529478,348.537389749,252.582011323
1.36420733844333,-2.37588831125369,1.30927561716946,,,,TRBFYNY128F92F8755,Ke$ha,Your Love Is My Drug,pop,-3659,119971,4,10,0,187.14077,47.6622895442,58.9076675603,12.5852506702,12.527616622,-2.13751340483,-1.37029892761,-0.817365951743,10.5937975871,5.32116085791,14.9926541555,-3.23446380697,-1.40860589812,55.3252107821,2250.61901595,1935.57468745,2368.24783577,576.641140722,2009.8109126,698.815056878,608.815761022,324.767906644,403.708583047,819.794848656,280.490328638
2.72099743008484,-0.344587093404565,0.0537347305691131,,,,TRZEIWE128F92F8766,Ke$ha,Dinosaur,pop,-4121,85331,1,1,0,175.17669,48.7816808237,35.6941402831,8.89202445302,21.7057207207,-6.15932175032,-0.987173745174,0.381749034749,-3.35898069498,12.4959150579,13.694975547,1.64410810811,6.52166023166,23.6227464979,2801.04771511,2491.95417698,2881.41329212,1096.62050183,1922.66620718,1302.41416897,832.247396611,729.421284206,537.203723414,482.026506166,408.831466708
-2.03680424142904,0.642784231351531,3.10175476342159,,,,TRIIWCU128F92F876A,Ke$ha,Animal,pop,-4035,139.03,4,7,1,237.34812,49.6032523617,5.21672064777,34048,0.223507422402,4.07039271255,-23.964925776,2.19622537112,-2.79390823212,7.35198920378,3.13007287449,0.726775978408,-6.64518623482,43.1807548877,2946.34878267,1425.25348869,767.427204245,808.084862611,441.770093548,459.290038728,385.373061714,210.467507611,205.485965169,210.825383747,213.373288106
-0.190239738974444,-1.49147365960654,-0.0984090121217479,,,,TRPBTFD128F92F876B,Ke$ha,VIP,pop,-5705,110056,4,7,1,211.64363,47.5842184517,28.5330699894,-28.1558536585,-2.47244220573,-10.8498727466,-12.544709438,-4.09352704136,3.55455037116,-0.800609756098,3.79634888653,0.930343584305,-0.768734888653,14.5189368833,2018.31763883,1766.05450462,1540.756812,978.41206704,975.275211659,508.413151178,622.042301149,313.378754073,562.933807665,353.25092378,227.66430365
