"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"40298",0.636834893426117,-0.1605716564899,-1.63290397444618,0.0152231636121337,-0.136256714643126,-0.171447873536402,-0.288246227083033,-0.219828899579205,-0.178726720390434,-0.0224982050954805,-0.0936446122350085,-0.0525267234624403,0.05130589476738,-0.100835304953133,-0.345354022315669,-0.601903223171971,-0.0738103786892026,0.342043770764344,-0.341942825483032,0.465030812049082,0.00784201998661711,0.340305346979614,-0.656769939289977,0.558506914249866,0.521363415444332,-0.543190901454346,-0.335829991763342,-0.0172301259797499,-0.0664080797587173,0.0390350099812141
"40299",-0.680154811432816,0.335590130763479,-0.464633481970503,0.00228382608344581,0.104899923096272,0.0607035600147945,0.385030312087797,-0.117002615141864,0.140038703835398,-0.099072125527377,0.0133025660478126,0.0426642330210223,0.0392557796705291,-0.174039292621033,-0.15546023609051,0.409221582748386,0.212130479860687,-0.54537650570001,0.883400902010569,1.19346208414103,0.101981881884533,0.17540723259011,-0.131404205417838,0.070466835643552,0.631340098004625,-0.507696876949665,0.401633576922794,-0.163084876651097,0.224935690847158,0.254687383619414
"40300",0.0781889648916783,-0.579783278136617,0.0989567303525042,0.852638600986362,-0.903220611580539,-0.231876772856734,-0.216959587449589,-0.00987338339484025,-0.0949406643382974,0.0836397559111883,0.0377881023289674,0.00555935333310436,-0.11155556616291,0.180667611754122,-0.135028297874823,-0.296487125401071,-0.840233020902292,-0.0790405872106532,-0.405705047610746,-0.42668829484728,-0.339996484726058,0.386020366702541,-0.237472080273072,0.651958697728663,0.692228388842461,-1.37373190780427,-0.542132569650789,-0.13310127534428,0.196070886188361,0.192124456976255
"40301",-0.507746828880068,0.395012374881762,-1.94289246527408,-0.7290199617427,-1.77804412447164,-2.79919785006018,0.895212304102309,-0.280679000298665,2.21162508953099,-0.33417073423252,-0.535368320796843,0.226309145609196,0.0127980023653364,-0.503621392239631,2.91201381864156,-1.62711621808675,-1.63528569908625,0.586834201475465,1.35564264149547,0.468037700847669,0.0975306789157434,0.132943965404609,-0.381254774993679,0.594537774300576,0.110767231504065,-0.120616119793572,-0.620033630199553,-0.0608705640262119,0.0677905697889569,0.153915706757669
"40302",-0.771360082404494,-0.157905010170404,0.96751931279543,0.779154498022532,-0.776598767609518,-0.235768911915574,-0.195032497604273,-0.0280613305131435,-0.0341213816907876,0.0446874352101203,-0.00340627442037689,0.018629202132325,-0.0152404422637795,0.274458743214912,0.0116553173170474,-0.205737020431183,-0.670965576879241,-0.218727633925753,0.0739655297323725,0.293897062220143,-0.196058379651267,0.347184215732801,-0.419476930837318,0.373801400427153,0.182357677078036,-0.748666132458076,0.545048202352718,-0.110478519702962,0.145386107069167,0.205592812417674
"40303",-1.14380653624106,0.0760994557012926,0.939430238432128,0.549211659853163,-0.399185627795349,-0.0927711510628619,0.0648336779762071,0.116123779587923,0.104196604262073,-0.0173228321588236,0.0410659587814864,0.0474980813895487,-0.0358993423885036,0.121673076791581,0.039936737863246,0.252146115438298,-0.38662995266004,-0.605653371826997,0.463730006900472,0.0381504189650249,0.0232666080068913,0.142468951734375,-0.145455172135115,-0.41735638269603,-0.15331647159993,0.0256648962626168,0.0689830328915075,-0.217876926023774,-0.2364533436109,-0.058059001809855
"40304",-2.0672750708792,1.03936586542664,0.031061874630164,0.4133768702472,-0.171842805432323,-0.0422299545561625,0.0524538924381472,0.2220861863873,0.0240874151233661,0.0272888029207057,0.148572708597739,0.134836746451269,-0.0533327551420209,-0.076098330992016,0.0255764975781693,0.217577077925747,-0.209091056501934,-0.66840070774218,0.245137687749828,-0.892362452272003,-0.512020876235253,0.77563226297441,-0.0732432143267439,-0.437510148216612,0.373400497408982,-0.502969498447591,0.224577788649802,0.162289430517239,-0.0707916717946314,0.179091416694678
"40305",0.344862052867233,-1.18157194215161,-0.598687024660328,0.316831172522951,-0.2214447363793,0.419418634830365,0.150778316866723,0.172145829740943,-0.111396354285017,0.0419838392594426,0.180463838076376,0.0808078160892529,-0.0548224306281769,-0.160307158961542,-0.206886838466557,0.469057935205354,-0.356425891928467,-0.185648900755633,-0.397275152963625,-1.43776176250447,-0.375021490083342,0.503962742869673,0.64977045257401,-0.151186029691627,0.188262433650118,0.0504415240858457,0.185024258304178,0.0836569816080284,-0.0192198318452894,-0.0527371022663572
"40306",-1.3557320018445,0.206171222462383,-1.78879102394859,-0.0155025206680622,0.00607991677243583,-0.0177893893501803,-0.126037739572663,-0.107469590464818,-0.171215494267156,-0.0121575175426023,-0.054566932045815,-0.00434673493666191,0.0686966977431193,-0.218266342544877,-0.299518609259782,-0.388030634337488,-0.0168854764668279,0.0563108112294152,-0.105586112674469,0.214036952178577,-0.0262353449299797,0.902723394466078,-0.734710435462308,0.422755814167376,0.316613351143673,-0.726352849848943,-0.331414791991664,0.0268853142966011,-0.165622955868398,0.315955192697074
"40307",-1.77735780636886,-0.595074636843441,-0.0843603289232552,-0.268611191303513,0.850917727507692,-0.241870842306619,0.558807660027256,0.297569631777425,-0.16189645021046,-0.0403159590530988,0.187494547351994,0.074949708438712,0.0188310110746305,-0.248580237824276,-0.160872666430525,0.78262101944438,0.736648774112553,-1.25856517592862,0.774720880285052,-1.36567216880917,-0.357946010844393,0.0993285833444266,-0.305389463183201,0.146533678357562,0.0790916078324434,-0.0973482561309858,-0.293544723766747,-0.173781606744424,-0.0886959436971057,-0.103373375596484
"40308",-0.711931708651531,-1.1115282553548,-0.190377919331774,0.221992563449947,-0.349025581635776,-0.205357660283497,-0.142375414096963,-0.397647987948834,-0.0454358931817315,-0.0712547089594218,-0.134625223760417,-0.0996800381664616,0.152614503731679,0.0676840683241344,-0.217575117688551,-0.358052575628523,-0.183546016647321,0.0489333872631384,0.408584208275902,1.86854705065954,0.473180499581548,0.132925720124303,-0.483066436917849,0.611943167623184,0.363986435646804,-0.205184911767374,0.0150540655160696,-0.110558031116156,0.272106426824746,0.00106340723381967
"40309",0.201408977344893,-0.508746931755278,0.201010416800886,0.40302735024264,-0.392781157961107,-0.457417211384739,-0.365445653027177,-0.0103070764527574,0.0832526043371144,0.0493199113713766,-0.0229515653729307,0.0464938098087265,-0.062827519458086,0.211437527959819,-0.0175669294255413,-0.421579113127252,-0.441123113198105,-0.0110779314117672,-0.274397011571884,-0.366937562575221,-0.215897206089656,-0.627326960341475,0.215526036572825,-0.973131410575071,0.715951388164328,-0.586916893600715,0.242068468460832,0.282903961996337,-0.011465950702526,-0.190988578808847
"40310",-1.61454357687921,1.20858976311089,-0.204606555490332,0.726699721398656,-0.75260179041914,-0.145720570534342,-0.394079548073976,0.103402519891973,-0.0178034948446053,0.0802701343567255,0.0139000341800264,0.0905553684002888,-0.0931998215347929,0.147176271591031,0.0386170151839861,-0.488393510825871,-0.801288283238338,0.0527598554161008,-0.546191843586932,-0.695762260360228,-0.566463823794486,0.430035267965998,-0.147532132786783,-0.402078364716199,0.0160521834848278,-0.550770298752022,0.410723444961555,0.216193961242181,0.0375750686660377,0.0453683411638478
"40311",-1.58939820295522,0.886229449573818,-0.152665843462627,0.684241410578453,-0.558274725331778,-0.181228118856501,-0.0785570815266657,0.133834544726827,-0.0282466968862347,0.104538710646862,0.0369130891563759,0.113743349908027,-0.0761160452604903,0.0314151449746623,-0.034150682544628,-0.146993568134178,-0.639982981496153,-0.304419954368982,-0.314691152016339,-0.674856915619332,-0.821141882881714,0.00452316534489955,-0.195906547385974,-0.123804753753007,0.0732006627391681,-0.0680550864450214,-0.123716173567794,0.204494026716255,-0.14252270366116,0.2442880166986
"40312",-0.320209150504654,-0.876245437229458,-0.791771801555338,0.923082813010162,-0.900602507963119,-1.25203142303651,-0.0780873374109013,-0.177082973431692,0.07126167268456,-0.171965595727327,-0.0997109594136264,-0.0571228127037809,0.151331096465871,-0.133278179366951,-0.342635361809978,-0.425168786491437,-0.676523891841374,-1.69061529119241,1.57351099912517,1.71583600752093,0.334380861954868,0.192481030580282,0.0268516790613137,-0.446167808176696,-0.307678205307948,0.309027740977597,-0.357369156029104,0.259573611816886,0.0199127863081487,0.128641974432354
"40313",-0.896625255294204,-0.571321879087959,-0.0283972296750925,0.559116843249309,-0.409843345694932,-0.792540839187489,-0.678946168033935,-0.0986541879733486,-0.227849257578235,0.196413503625068,-0.0268644708228851,-0.0572959636143868,0.0688069311207927,0.280498295819491,-0.168594578498114,-0.91281550024377,-0.374659519596963,0.0787036216216872,-0.479074651288615,-0.204303810649039,-1.33795603447812,0.553244337888143,-0.714451985607946,-0.0442979383280708,0.14233759785361,-0.132076720571886,-0.240709110493209,0.00241928816900527,0.0525090350618967,0.236803704806551
"40314",-1.39210468164199,-0.412588847043972,-1.134276180836,0.282806420424199,-0.4748597374581,0.472880341597212,-0.113268614527945,-0.188890457628028,0.040737953452373,0.0196911494719595,-0.0455053442041014,-0.00209220551327653,0.0501245020470424,-0.123654309391312,-0.1809977051793,-0.119407463730298,-0.452084731423745,0.458295722857322,-0.235642531787211,1.00587673854722,-0.0728743162716118,0.858328728623079,-0.164071848749472,-0.237209897477852,0.0973906450532191,-0.353216373609764,-0.0899876764390041,0.145876963141945,-0.0182782333148148,-0.039882600959166
"40315",-1.23062200770473,0.674167661446563,1.21210957680592,0.689652942245525,-0.488297162836982,-0.638054646401435,-8.73914876980131e-05,0.10091685197779,0.0937899990566272,0.034878020474027,-0.0237208270762257,0.0358647541894807,0.00591404117215627,0.213207259603389,0.0515048947377248,-0.0806572226540558,-0.368559319580528,-0.950583983190208,0.791807189787774,0.407925750328138,-0.193866976284169,0.224525273818874,-0.342080982649475,-0.139334402044479,-0.68545494203791,-0.75090901555265,-0.0519310046558646,-0.089159219161346,-0.0770053116245002,-0.000543672993828682
"40316",-0.982993007349285,0.0576087432775194,1.33494343895599,0.142178630721783,0.496184313423037,-0.439335443794636,0.522699348952214,0.185612435973176,0.0712826532436333,0.101394364447582,0.156843332120883,0.0757955014411494,0.0549408147170285,0.0148728295095747,-0.0256676254448977,0.751469026498405,0.566525137438721,-1.31718517597798,1.26837118747293,0.179904132314166,-1.17766998233084,0.375243472138673,-0.350044258479185,-0.0440282910161334,-0.0558972467552788,-0.615892035895331,0.0107896811516421,0.248530171238549,0.00573630583604502,0.469987198306527
"40317",-0.957758729377944,0.407966262357665,-1.25016746392364,0.451307830393605,-0.63699664446449,-0.232847842176591,-0.322997156101213,-0.283600308942455,-0.0582312500724025,0.0218814625628224,-0.166831078125653,-0.0206851026207493,0.0644773991349835,0.0296722955130468,-0.172769558745698,-0.782948667341637,-0.56860217323534,0.48723881044848,-0.503920619078192,1.2311215405179,-0.372562610455042,-0.481355746559894,-0.885211519462232,0.253733415831226,0.05150935779944,-0.11824455894518,0.257043283394629,-0.0848215610798097,0.219319506762027,0.0886958401402428
"40318",-1.38523222222375,-0.370817051915699,-1.41198443730492,0.274901730924779,-0.245887743221782,0.103956955454563,-0.102443157727483,-0.210112647607568,-0.0840781810386984,0.138057456098541,-0.0343669689917225,-0.020140809773241,0.1334426429128,-0.114070253003211,-0.246159988272519,-0.299755867251074,-0.23961051668962,0.441608223453859,-0.385276050866786,1.01477599755557,-1.22374910795662,0.506928721871086,-0.613659778643331,0.0124020571721303,-0.104133764382973,-0.25507023999692,-0.0814609709936188,-0.0048530373313206,-0.0835941258955646,0.0893388890633963
"40319",-0.473684276823842,-0.528359312207606,-0.33294256224222,0.145602064168292,-0.0258846633732874,-0.485977569055494,-0.428119424123683,0.0316566834230906,-0.239243384186878,0.100098325761777,0.0326043427872534,-0.0432578300787389,0.0121454176422331,0.148277793376407,-0.171593739644522,-0.551455284991396,-0.0237233731539155,-0.0537048659454221,-0.321547449558018,-0.966592901410726,-0.575660474554395,0.697928028237368,-0.0387208653761791,-0.000998597614588455,-0.399902394872261,-0.665610518963967,-0.0689465166427611,0.0620874898984844,-0.060813625406188,-0.13171418552108
"40320",-0.885277024653768,-0.250659403941995,-2.00259145502148,-0.119803540939363,0.253148818046334,-0.254535898635986,0.194649522292811,-0.132115758217436,-0.135519880778572,0.0153743340992789,-0.0446325870267325,0.00286886279764959,0.061398928078385,-0.202486409938545,-0.338369453455833,-0.22743255376258,0.181203398563046,-0.104154461780552,-0.0980714143986314,0.136539027810113,-0.64910900994986,-0.453181517938393,-0.422510320930351,0.307254431682349,0.372982618142156,-0.73193230752514,0.676271516999722,-0.372226007962997,-0.106538874240161,-0.176224422591929
"40321",-1.01497648821549,0.848315861335653,1.24827272210631,0.558234157369322,-0.299571747154957,-0.167308559657729,0.219864420349925,0.125994013495896,0.149188645734655,0.0528902955096704,0.0548844678653732,0.122243815693562,-0.0234688236833324,0.0864007633484231,0.0779764970567314,0.353060488168201,-0.272704062324645,-0.762248737065442,0.585135766201507,0.257370942169476,-0.407689576844201,-0.0289505826460456,-0.497112647923196,-0.105601522475969,0.486510978205526,-0.344106855523106,0.0460632618776091,0.103597933550122,0.127457124493633,-0.0667111586830919
"40322",-1.04067463731075,-0.354156793798237,-1.64997832767123,0.0749542334427121,0.00092835356980752,-0.0111622159563813,0.111452513922315,-0.07840651839483,-0.146185557924984,-0.0324364952600855,-0.0203835999192775,0.0143469323558448,0.114324548835673,-0.28096007197375,-0.304516751498652,-0.0564600771982828,-0.0378731422472731,-0.230996496355964,0.103512165445992,0.448582520534949,-0.237951624112097,0.212146245267476,-0.610277343039871,0.259373725025938,-0.188406443448329,0.196645584036853,-0.147038035134643,0.186854373917346,0.071203749795714,0.305459689236816
"40323",-0.539769982184311,0.970409613720989,-0.237403870295381,0.640846780241334,-0.620080035602407,-0.0709718483768439,-0.0832234361653303,0.144705095042692,-0.0058120625472066,0.0688100603248056,0.0103569833075626,0.143160391214095,-0.125324148770477,-0.000323730330038754,-0.0108206078120908,-0.163157352698982,-0.757133820697065,-0.144471973037223,-0.555478436026912,-0.875060968230322,-0.321856469911238,-0.491127217059628,-0.274127113912902,-0.0899934381155919,0.558777658681067,-0.280111177889838,-0.413367028192939,0.451136257373127,0.0141640363553606,0.180765011862846
"40324",-0.580914206281037,1.19901296345174,0.144481501149179,0.122344508054212,-0.00823712108248058,-0.37317047348132,-0.098715306303821,0.111163539261456,0.0456787576693209,0.052802874782207,-0.0363958481124175,0.0938065530386546,-0.0781127089279025,0.110204850163677,0.0693259169093069,-0.248919521538769,-0.00946013712449784,-0.081711686121536,-0.287701891545607,-0.68376599235204,-0.423611082065385,-0.889214347285127,0.0900902633584734,-0.51529934575175,-0.452993793092272,-0.569775527964765,0.0576336615399366,0.0444140567196056,0.152830910098734,-0.432909407739866
"40325",-0.444068460387823,-0.315289394336771,0.0994258514162102,0.0150786331012947,0.370568769292885,-0.154651609502657,0.564856571345528,0.376676877677055,-0.138418106160232,-0.186133972066821,0.175540170731309,0.0971703920248312,-0.0754847610529523,-0.221995086379361,-0.162251238824199,0.819530154138021,0.360866679333125,-1.64297413323942,1.16757411932386,-1.45558742468425,0.775307630330831,0.677108317202055,-0.409241973323466,0.560900215811646,0.110885658094927,-0.816595582875965,0.091720158685325,-0.228139273771608,0.0498797032211724,0.33928599108232
"40326",-0.555186555117155,0.0668123084950472,0.809797369249178,0.531969323181996,-0.587043311721143,-0.349494642228606,-0.535588880581992,-0.0678223379624023,-0.0868837453469794,0.0749171592049993,-0.0547696956278364,-0.0431462746781252,-0.0211660118845802,0.385006434404386,0.00269243899649094,-0.639582922524856,-0.518225545269753,0.12410389088342,-0.206575386157601,0.166597337938516,-0.051932094777681,0.50686062216203,-0.510938441562718,0.135975728656961,-0.205759250881907,-0.421333125617032,0.218039637046084,0.356425845955161,0.0908655710336493,0.190561075398342
"40327",-0.929305606308144,0.00447100778006163,1.29074905028932,0.216755113092103,-0.0195510133106497,-0.794608807061255,-0.518311426535146,-0.212020365994237,-0.136931764705284,0.0896783954145786,-0.0609094377282379,-0.094757266605662,0.110543937852187,0.427950941740026,-0.0374341278530263,-0.693763035149904,0.0960446331704344,-0.0758410773810007,0.163869224969777,0.607224985853457,-0.530374392843135,0.184061506118049,-0.652713602833119,0.32473599392015,0.464582584791798,0.354622794634538,0.23161435947331,-0.237466566673957,-0.267506587022646,-0.0299385608189138
"40328",-0.818622871352843,-0.455914761860034,-0.382640471155282,-0.668600919891566,-1.25366103597846,-1.34981990792581,0.875197677841476,0.0250482794644847,1.73313708941758,-0.14904936987626,-0.27425306390181,0.268318256070022,-0.0843298401016794,-0.323264684895076,2.60996755219959,-0.668884484876341,-1.29972273221765,1.12836986614438,0.291066722751653,-1.23056122708459,-0.280901146326918,0.543140523005561,-0.431357266686829,0.553150088049264,0.29975228386616,-0.843543244344306,-0.468273188813267,0.0421410127577807,-0.0941732887974219,0.121662090783408
"40329",-1.80369372284022,0.61522344543664,0.390087485207197,0.587639896519844,-0.469569760115411,0.0311123179131075,0.119595073563402,0.170167292750918,0.0296110489842909,0.0123587423386456,0.0500548365459019,0.121978493870532,-0.0535442493555156,0.00946071607709837,0.0512855956431447,0.197403983772223,-0.524623457058293,-0.525482758505867,0.133509259285461,-0.500334694370107,-0.0525321894861392,0.178243955499063,-0.212800209657366,-0.0613902681372805,0.0194042617674041,-0.558395413704274,0.195367450935579,0.0201909241020314,0.0512394281144947,-0.0604938937503387
"40330",-2.39365338134404,-0.288961592450918,-0.92867991269918,0.244311054479891,-0.408731000957472,-1.79692614960658,-1.28027838927843,-0.0533899413108074,-0.536540350354947,-0.164981855252529,-0.225622249237059,-0.125844877750949,0.0938115854740349,0.241358309891464,-0.18906469481961,-1.95236124201683,-0.323198958715343,-0.562149786706057,-0.106982769258204,-1.19754261263478,1.02836420070255,0.312302194778711,-0.712066836418067,-0.0123588982281483,-0.829795113104309,-0.128503604285123,-0.123335523306243,0.107962527660933,-0.0501167644396757,0.18116962953462
"40331",-1.85315196456895,0.112440670114719,-1.1711653560825,0.268605943910764,-0.514249664706457,0.053775209103859,-0.148319781084302,-0.218400786115024,0.0427236814871198,-0.0490141124237249,-0.112554675414796,-0.00439938487696482,0.0352458875643248,-0.0610733488003258,-0.13311281968715,-0.390552746927097,-0.489277624298082,0.211723451332697,-0.0609237438416796,0.981856795929434,0.404486384951193,0.26169915095459,0.103454898626397,-0.117063435642564,0.0176093777497658,-0.704087552287085,-0.0850782362971706,0.0971372622133393,0.104633917862088,0.0150313123879126
"40332",-2.36801181141445,0.249435692449867,0.716604282862395,0.865243206644526,-1.12168437354292,0.245971668279565,-0.43217626665567,-0.0922274978560334,0.0852957891298206,0.114398027251549,-0.0529045189684093,0.0572292577491494,-0.0486427877072409,0.300207415380016,0.15285501845853,-0.421379541655399,-1.17015410873974,0.598967772098415,-0.738787912124842,0.300865396315804,-0.144461016951668,0.0862697367643457,0.179085150396237,-0.425259535785869,0.0549436505677644,-0.209398341907608,0.174021536701257,0.144426774525354,-0.012660803688597,0.00130276270390666
"40333",-1.76331043408142,-0.151877677632509,0.0415726273925965,0.125904779749229,-0.20614111607875,0.468403834294776,0.263568136907924,-0.211493060428365,0.226784998336857,-0.00883318557866556,-0.0507562750925816,0.0281127995580623,0.0975374273950893,-0.0809599033735747,-0.0361502457349984,0.376442778264652,-0.139513232426526,0.0575776473720245,0.531808792379488,1.85581258484885,0.165912119794905,0.272820802786598,0.1532562980119,-0.315602147483662,-0.101660344572569,-0.260238453782013,-0.0556800734987524,0.12862857985543,0.17779726201564,-0.0553268176770387
"40334",-2.36842862137589,0.254019484880071,-0.164354646919518,0.433845444989197,-0.484965600040761,0.0857911556576517,0.286335699805639,-0.185472100928322,0.2573874290787,-0.0339767877625659,-0.0720805242289543,0.0493299292162187,0.0818660727727183,-0.0735094274126489,-0.02445572652475,0.191193545132351,-0.407764020901366,-0.386075314152857,0.765327224058998,1.84827016160649,0.0860475281054091,0.0276333466475561,0.126662213118345,-0.450237023004027,0.0533437924817461,-0.66029063659631,0.299939661873953,-0.0701793631742847,-0.267676099529681,-0.123862176272018
"40335",-1.04366426624807,1.5603111692197,0.184544882885757,0.137664531212751,0.0321408111901097,-0.239848557412549,-0.088854425835851,0.127426300852292,0.0155028256639788,0.0308561003745534,0.0445758986624807,0.0943479809399485,-0.109412882832181,0.0750371955951203,0.0776347201896447,-0.126252938583218,-0.0127972295865407,-0.230538282264404,-0.115312432417537,-0.740480096678051,-0.329139876901111,-0.397400949606122,0.112525589325349,-0.353152831788892,0.0140320975951173,-0.118547946021091,0.162362215796726,0.574100263137551,-0.205685349401245,-0.259194010706229
"40336",0.572640093664741,1.93110898895956,-1.25576184808166,0.275698643987156,-0.205063405321942,0.101956987286346,0.316934831239972,-0.0183773582906737,0.0897489742527168,0.0181702319210131,0.0113964532178762,0.106344732412917,-0.00894601938395475,-0.311756498893193,-0.216069292229307,0.207640735562333,-0.0953862707725265,-0.242079349666391,0.0830120777083924,0.720935203578655,-0.710549815479647,-0.185869482175142,-0.164185619453991,0.32264978264121,-0.318430795450191,0.406480196625345,-0.794631971514365,-0.406519412615701,0.266916703785406,-0.173465151661545
"40337",-0.562116660586435,1.4675262774574,0.18663662065798,-0.25606059894919,0.820515516190744,0.0624848583881713,0.644691896759033,0.445942757094773,-0.00995122645159798,-0.0150613343418608,0.207700041495915,0.185936418316251,-0.0829592402509273,-0.26493186633866,-0.0550523275401301,0.980492753429922,0.722139951181489,-1.27632389025525,0.84455114718566,-1.40238249776843,-0.366929343578386,0.33994423632533,-0.414354507549454,-0.00518987242965747,-0.0389381607638788,0.02202724336368,0.258364150094192,0.173680115536974,0.0350306320477609,0.0151874916388235
"40338",1.59272796055053,2.43900725127249,-1.49452689823379,-0.31189223610104,0.436109722871707,-0.130160576456362,0.256852306212745,0.00403441665211832,-0.00686098134102692,0.0206464029182188,-0.103819976358053,0.0997054271245479,-0.0198677011670321,-0.241314514331836,-0.219312585161781,-0.120274305512596,0.484546808587091,0.150770372926792,-0.332023687023388,0.254077214277866,-0.479802107286077,-1.23534748449331,-0.75775744769084,0.637663690543075,-0.699016303891041,-0.000992964027653484,-0.707180624498554,-0.657755067543774,0.824151367763146,-0.598471063686677
